Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,0.0,0,0.0,9,7.122328879344318,0.0,0.03993271058448132,0.0,0.4,2,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2.70805020110221,0,0.0,50,7.184474351501956,0.009950330853168083,0.0212422826517852,0.0,0.0,3,2,4,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
5,4.21803603456465,0,0.0,12,4.473161443029689,0.0,0.0246926125903715,3.78273292274773,0.0,4,1,1,7,1,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,7,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
8,5.551019720103791,1,0.0,57,7.185664755037545,0.00675135224611599,0.032175927008154,1.475463671595352,0.0,3,2,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,2,4.1666652238017265,0.0,0.09531017980432487,0.0,0.0,2,4,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,4,4.624972813284271,0.0,0.07232066157962612,0.0,0.0,3,2,3,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,3,3.044522437723423,0.0,0.06453852145007118,0.0,0.0,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,3.828641396489095,0,0.0,24,6.228839680734641,0.021108962883864414,0.03343477608623739,0.0,0.8,2,5,2,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
15,5.916943027917009,12,6.53789859829309,96,7.994831373573798,0.002605299258684352,0.010675217564251866,1.472043831052116,0.0,1,1,3,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,23,7.269552912612415,0.0,0.030483016771265234,0.0,0.0,1,1,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,2,2,3,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
5,3.8066624897703196,0,0.0,131,8.26019262769308,0.006437329860838656,0.02361906386016332,0.5979056014525389,0.0,2,2,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
10,5.37427481768207,3,3.4404180948154366,52,7.5857598685210155,0.004158010480613899,0.02275502155068448,2.9313362686604973,0.0,3,3,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.0,0,0.0,19,5.82353887069633,0.0,0.003502630621132133,0.0,1.0,1,1,9,3,1,False,False,False,False,False,False,True,False,False,False,False,False,True
9,5.377590547442544,1,2.5649493574615367,12,5.507767590730244,0.0,0.012422519998557155,0.0,0.0,2,2,4,5,0,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0.0,0,0.0,5,4.31748811353631,0.0,0.039220713153281295,0.0,0.0,2,2,1,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,4.784710100098721,0,0.0,17,6.543911845564792,0.003696862176529094,0.008298802484116581,3.3481967309217797,0.0,3,2,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,13,5.126935749792416,0.0,0.03526813893646786,0.0,0.0,2,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,76,7.483537092587482,0.007968169649176874,0.025172558861146697,0.0,0.0,1,2,1,10,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,31,6.713745682392991,0.020478531174621745,0.020591137908588835,0.0,1.0,1,1,3,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,4,1,3,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.4849066497880004,0,0.0,1,0.0,0.0,0.09531017980432487,0.0,0.0,2,6,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,46,7.702721712474073,0.03419136504239696,0.05326598510313245,0.0,1.0,3,2,3,13,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,8,6.563150059130735,51,8.289763589093983,0.003384098474105412,0.015287445264657402,0.0,0.4,2,2,8,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,2.6390573296152584,5,6.054439346269371,116,7.876291114130017,0.004471779673044292,0.010870168069213388,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
5,4.948641679845479,0,0.0,27,6.520449291440782,0.0,0.006042314395721659,0.0,0.0,1,2,1,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.8718021769015913,0,0.0,7,5.659482215759621,0.0246926125903715,0.048790164169432,0.0,0.0,2,2,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,4.483002552013883,0,0.0,29,7.210178169509074,0.0,0.02497292061747863,3.5723906407779222,0.0,3,2,6,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,10,6.0344841250919,0.0,0.036010437844576484,0.0,0.0,1,1,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
3,4.0163830207523885,0,0.0,67,7.969961008993818,0.013148472727395883,0.02362065581091964,0.0,0.0,3,2,1,13,1,False,False,False,False,False,False,False,True,False,False,False,False,True
8,5.521460917862246,1,3.619886582537699,31,7.026352797968014,0.0,0.014565767281394663,2.948947021080251,0.0,2,4,5,5,0,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.0,3,4.14946386144318,23,6.564090571826423,0.0,0.007380106893210795,0.0,0.0,2,2,6,4,0,False,False,False,False,False,False,False,False,False,True,False,False,True
7,3.901972669574645,0,0.0,9,4.767855768548473,0.0,0.0066445430497944075,0.0,0.4,2,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
5,5.164595479780657,0,0.0,17,6.836653041524778,0.018018505324106884,0.017125249257366807,0.0,0.0,2,2,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True
6,4.154969184038536,0,0.0,46,7.002633367266547,0.007058364036457195,0.01639475060450212,0.0,0.0,1,1,4,8,0,False,False,False,False,False,False,False,True,False,False,False,False,True
4,4.343805421853684,0,0.0,28,6.7650389767805414,0.0,0.02160402341533142,0.0,0.0,2,2,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
8,5.278114659230517,2,4.465908118654584,56,8.134252493484517,0.014411778629506782,0.027184152953523045,2.360367731776171,0.0,1,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,6,4.4630304188269685,0.0,0.048790164169432,0.0,0.0,2,4,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,15,5.019925341003349,0.0,0.013245226421073269,0.0,0.0,2,2,7,20,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,3.2188758248682006,3,4.840242308167575,65,9.06496771896043,0.0,0.011696039879470347,0.0,0.0,2,2,1,13,1,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,9,4.483002552013883,0.0,0.03278982250041022,0.0,0.0,2,2,2,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,17,5.53338948872752,0.02325686239415232,0.05158736834356586,0.0,0.8,2,7,9,11,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,2,5,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
15,5.948939714779934,2,3.1179499062782403,32,7.449723563421489,0.00475060299556464,0.010336008945057956,0.0,0.0,3,2,1,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,23,7.708091302839847,0.0043384015120180785,0.021287959917828163,0.0,0.0,1,1,4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,4,4.962844630259907,0.0,0.048790164169432,0.0,0.6,2,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,5,4.767855768548473,0.039220713153281295,0.048790164169432,0.0,0.0,3,2,1,3,1,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2.1972245773362196,0,0.0,6,5.250963670164566,0.0,0.01886848425765383,0.0,0.0,1,1,7,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1.8718021769015913,0,0.0,103,7.795761658102891,0.03435497443071217,0.043404737326807434,0.0,0.0,3,2,1,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,5.195730777772936,0,0.0,22,6.616288274971997,0.0,0.004257590584558375,0.0,0.0,3,3,1,15,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,4,4.871373226762748,0.0,0.048790164169432,0.0,0.0,8,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,True,False
9,6.2166061010848646,0,0.0,54,7.69744402360879,0.0005950609161295593,0.011189991858825361,1.3421995506295366,0.0,2,5,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,4,5.0689042022202315,0.048790164169432,0.09531017980432487,0.0,0.0,2,2,4,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,5.6155339691021355,0,0.0,24,6.623569310298021,0.004561011754183729,0.02453464401643232,2.7633822556072603,0.0,3,2,2,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True
6,4.269697449699962,2,2.302585092994046,25,7.9561263512135,0.013245226421073269,0.042420715564463335,0.0,0.0,2,2,9,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
12,5.979138897417345,0,0.0,30,6.822469684699777,0.0,0.005390848231650622,0.0,0.0,2,2,1,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0.0,0,0.0,11,5.755742213586912,0.0,0.035718082251202043,0.0,0.0,3,2,6,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,0.0,13,7.311774898207775,0.0,0.015267471752000557,4.596501956000247,0.0,2,4,6,4,0,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.0,0,0.0,2,3.349904087274605,0.0,0.09531017980432487,0.0,0.0,2,2,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.6390573296152584,0,0.0,14,5.540478923698008,0.0,0.019802627296179712,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,True,False,False
2,1.6094379124341003,0,0.0,2,3.8155121050473024,0.0,0.048790164169432,0.0,0.0,2,10,3,5,0,False,False,False,False,False,False,False,False,False,True,True,False,False
12,6.511886832411342,2,4.465908118654584,23,5.472670753712815,0.0,0.010291686446103909,0.0,0.0,1,1,2,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,4.382026634673881,0,0.0,47,7.220416508088569,0.008474626695613574,0.03416156510259362,3.101874648630068,0.0,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
5,4.872330622719075,1,2.772588722239781,25,5.96719929857833,0.007662873050912636,0.014004047982878652,0.0,0.0,3,2,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3.186352633162641,0,0.0,5,4.07753744390572,0.0,0.03278982250041022,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True
8,5.01396308418893,0,0.0,55,7.8632635190044375,0.003273325818825358,0.008163310330217848,3.906607493578865,0.0,2,4,8,2,1,False,False,False,False,False,False,True,False,False,False,False,False,True
3,3.7376696182833684,0,0.0,46,7.9195985856442155,0.0,0.005540180817604321,0.0,0.0,2,2,1,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,36,7.635943778103311,0.008298802484116581,0.030457355702994,0.0,0.0,1,1,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
7,5.258536496536192,4,6.485144011988138,31,7.094733006469488,0.0008543359510906031,0.013254263880238286,2.558783940277229,0.0,2,2,7,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,4.605170185988092,0,0.0,32,6.788924819931841,0.006230549750636075,0.012422519998557155,4.079326097547921,0.0,1,1,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
6,3.8293657716747256,1,4.257030144499196,120,8.660854800545218,0.002752115453722012,0.014433086097255335,1.720426405912681,0.0,4,2,1,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,10,6.74778212589106,0.0,0.021978906501383937,0.0,0.0,2,2,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
6,4.347046915777855,0,0.0,22,6.98123805574194,0.0,0.004158010480613899,0.0,0.0,2,2,4,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
4,4.738389029774314,0,0.0,91,7.465717519418252,0.0,0.0042781257560720425,0.0,0.0,2,2,8,8,0,False,False,False,False,False,False,False,True,False,False,True,False,False
14,6.9143418726708,0,0.0,25,6.5976160848272425,0.0,0.015554081660413598,0.0,0.0,3,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,3.7176288674808937,0,0.0,41,6.798870040224197,0.055569851019675626,0.0708430103906397,0.0,0.0,2,2,6,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,3.4657359027997265,1,2.833213344056216,36,7.642299145855371,0.0,0.013419800326956477,0.0,0.8,2,2,4,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True
4,4.290459441148391,0,0.0,4,3.8607297110405954,0.039220713153281295,0.05826890812397577,0.0,0.0,3,2,2,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,6.131226489483141,0.0,0.028170877383362988,3.331489969237335,0.0,2,4,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,26,7.892452043520352,0.03030534971920955,0.044554664232797955,0.0,0.6,2,6,2,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True
9,4.175743815371626,1,3.091042453358316,51,7.567810371541575,0.01119634534370415,0.031626986345479086,0.0,0.8,2,2,6,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
8,5.565318300798411,0,0.0,58,7.270793268936966,0.0,0.00819760066913732,2.625261950873665,0.0,2,2,2,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,27,7.517058787346506,0.05183801759891968,0.05475524337088422,0.0,0.0,3,2,2,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True
2,3.6506582412937387,0,0.0,12,5.929589143389895,0.0,0.03881999152894077,3.806440242853081,0.0,2,2,3,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
10,5.294525464365339,3,5.624919626230477,151,8.376992749694292,0.002528446782651606,0.0118948647636327,0.0,0.0,4,2,4,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
8,6.48768401848461,1,2.302585092994046,39,7.23840105110552,0.0,0.009259325827543297,4.165032017823349,0.0,2,5,3,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.0,2,6.532334292222349,11,5.666859120551603,0.03030534971920955,0.06453852145007118,0.0,0.0,4,1,3,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
2,3.502549875922443,1,0.0,20,5.839730389678806,0.0,0.009049835429827817,0.0,0.0,2,2,1,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False
12,5.1815804701221415,9,5.590520453793741,351,9.065435837778631,0.012375241843925777,0.027004485468751473,1.0934509210301846,0.0,3,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,3.899950424193877,0,0.0,2,3.6428355156125294,0.0,0.048790164169432,0.0,0.0,1,1,1,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True
7,4.588363067637812,2,6.105908681498851,16,6.875877540084114,0.0,0.012646961970067242,0.0,0.0,1,1,8,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
3,3.7727609380946383,0,0.0,54,8.69507434871216,0.003502630621132133,0.010471300075628739,4.2674506905628995,0.0,2,6,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,119,7.126232404246219,0.0,0.007638955742002622,1.032956975261247,0.0,2,2,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,2.5649493574615367,0.0,0.09531017980432487,0.0,0.0,2,2,3,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,1,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,13,6.6190504614381815,0.0,0.0,0.0,0.0,1,1,1,2,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.0,0,0.0,8,4.867534450455582,0.0246926125903715,0.09531017980432487,0.0,0.8,2,4,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,4,3.855452653939752,0.048790164169432,0.06453852145007118,0.0,0.0,3,2,6,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,6,3.091042453358316,0.0,0.03278982250041022,0.0,0.0,2,2,6,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,8,5.484796933490655,0.0,0.028170877383362988,4.090804971923568,0.2,2,2,3,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False
6,5.248338996741795,0,0.0,25,6.455971325531551,0.0066445430497944075,0.010170328434103785,2.4493646818131936,0.0,3,2,3,8,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,44,7.120960080136122,0.0,0.014621268386114904,0.0,0.0,2,4,1,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,5,5.736572297479192,0.048790164169432,0.04401688541677433,0.0,0.0,1,1,1,2,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,0.0,0.18232155679395465,0.18232155679395465,0.0,0.0,2,2,2,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True
2,5.82600010738045,0,0.0,17,7.095534140065645,0.012422519998557155,0.03681397312271631,3.0074755505735786,0.8,3,2,2,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,2,2.302585092994046,0.0,0.09531017980432487,0.0,0.0,2,2,2,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,7,5.1343267664388055,0.0,0.009478744426241886,0.0,0.0,3,2,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,2.8449093838194073,1,2.2082744135228043,17,7.074427239645226,0.010471300075628739,0.05129329443755053,0.0,0.0,2,2,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True
22,7.576752759310621,1,4.605170185988092,55,8.123858965228823,0.016304708863218567,0.03757759859499022,2.2521585283614045,0.0,2,2,3,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,6,4.21803603456465,0.0,0.019802627296179712,0.0,0.0,3,2,1,2,0,False,False,False,False,False,False,False,True,False,False,True,False,False
2,3.044522437723423,0,0.0,17,6.372466183037772,0.0,0.011049836076694864,0.0,0.0,2,2,9,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,4.51085950651685,1,3.901972669574645,40,8.240275199953286,0.0,0.022906366494962208,0.0,0.0,2,2,4,2,1,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,6,3.9318256327243257,0.0,0.03278982250041022,0.0,0.0,2,4,3,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,14,5.295925258236934,0.0012300122247143825,0.06576185068975525,0.0,0.0,1,1,9,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,22,5.851723437753314,0.03738753197987721,0.055569851019675626,2.6070399972494323,0.0,2,2,7,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,3.7887247890836524,0,0.0,7,4.927253685157205,0.0,0.019802627296179712,0.0,0.0,2,4,6,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False
4,4.192176811509513,0,0.0,31,6.603650195181211,0.0,0.008784829147569576,0.0,0.6,2,2,8,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,3.5553480614894135,2,2.302585092994046,3,5.0106352940962555,0.0,0.048790164169432,0.0,0.0,2,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.0,0,0.0,14,5.404927101606295,0.0,0.01418463471026629,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,9,4.93806460126142,0.021978906501383937,0.046520015998529216,0.0,0.6,1,1,2,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,4.612642200826793,0,0.0,89,7.832433511621505,0.002171553470123886,0.012851843134831354,3.7261175649883618,0.0,2,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,28,6.327000971886706,0.016529302279079415,0.016177952366320882,0.0,0.0,1,1,2,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,8,4.973856042362412,0.01418463471026629,0.048790164169432,0.0,0.0,2,2,3,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,62,7.091204902602724,0.0032206142498814325,0.023380448665072096,0.0,0.0,2,2,4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,4.727387818712341,0,0.0,9,5.2974836856326535,0.0,0.006042314395721659,0.0,0.0,3,2,3,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.0,0,0.0,2,5.71042701737487,0.0,0.03278982250041022,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,4.312140507209715,1,3.4719664525503626,52,7.474293716845412,0.003696862176529094,0.018147097859326805,0.0,0.0,2,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True
5,3.4011973816621555,0,0.0,4,2.5649493574615367,0.0,0.03278982250041022,0.0,0.0,4,1,1,8,1,False,False,False,False,False,True,False,False,False,False,True,False,False
2,4.601162164590552,0,0.0,11,7.091076336109175,0.01418463471026629,0.028170877383362988,2.9658176048945033,0.0,2,6,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,21,6.394148012198559,0.08661447240008975,0.11460338235683815,0.0,0.6,3,2,1,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,2.6390573296152584,0,0.0,13,5.399669860657721,0.0,0.0021953903660672427,0.0,0.0,2,2,8,16,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,2,5.785362461648624,4,4.178226046202803,0.0,0.03278982250041022,0.0,0.0,3,3,2,8,0,False,True,False,False,False,False,False,False,False,False,True,False,False
5,4.582413198865475,0,0.0,113,7.674198197208377,0.0,0.005159083015859262,0.0,0.0,2,2,2,11,0,False,False,False,False,False,False,False,True,False,False,True,False,False
3,3.3214324131932926,2,3.919991175077323,16,6.557204401751364,0.0,0.009950330853168083,0.0,0.0,2,4,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0.0,0,0.0,28,7.131798425539183,0.0,0.022599832056905748,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,5.0317442573064906,0,0.0,28,6.206333961969946,0.0,0.013698843915985028,0.0,0.0,1,8,7,1,0,False,False,False,False,False,False,False,False,False,True,True,False,False
6,6.557488331338735,3,3.1780538303479458,26,7.72336342549026,0.0019588641722214327,0.015564517023737085,2.7335879848900486,0.0,1,1,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,15,6.892641641172089,0.015267471752000557,0.007662873050912636,0.0,0.0,2,5,3,6,1,False,False,False,False,False,False,True,False,False,False,False,False,True
2,4.553876891600541,0,0.0,25,6.795817625741273,0.0,0.009569451397103088,0.0,0.0,2,4,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
2,3.871201010907891,0,0.0,39,7.464146827210025,0.0,0.016277062928508123,4.381211747868797,0.0,3,3,2,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True
3,4.548599834499697,0,0.0,8,5.143124477142335,0.0,0.019802627296179712,0.0,0.0,2,2,3,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,48,8.015107044593503,0.004158010480613899,0.00933132742888431,0.0,0.0,1,1,1,20,0,True,False,False,False,False,False,False,False,False,False,False,False,True
4,5.322196640175246,0,0.0,30,6.714777141999654,0.0,0.0016652796518399125,0.0,0.0,3,2,1,11,0,False,False,False,False,False,True,False,False,False,False,True,False,False
3,4.225372824628505,0,0.0,34,6.30203883185295,0.0,0.017391743056696773,0.0,0.0,1,1,2,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
6,4.959341999708705,3,6.164366881985445,46,7.267060094874165,0.003696862176529094,0.015314235204045547,1.9568125821022941,0.0,1,1,1,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.0,0,0.0,25,7.204366121314877,0.0,0.008658062570700788,0.0,0.0,2,4,1,8,0,False,False,False,False,False,False,False,True,False,False,False,False,True
6,4.913757219119769,0,0.0,52,7.0902653096804364,0.013010236642007785,0.020055474739335326,0.0,0.0,3,2,3,13,0,False,False,False,False,False,False,False,False,False,True,False,False,True
3,4.070734696582967,0,0.0,19,5.954289618689366,0.009049835429827817,0.020092764614041907,0.0,0.0,3,7,8,2,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.0,0,0.0,2,2.772588722239781,0.0,0.09531017980432487,0.0,0.0,2,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True
5,5.419428192297095,0,0.0,10,5.465595785161845,0.015267471752000557,0.03030534971920955,0.0,0.0,1,1,8,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False
9,4.838264068155469,0,0.0,3,4.78957290898587,0.0,0.0246926125903715,0.0,0.0,8,13,9,20,0,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.0,0,0.0,33,6.4470813259242945,0.006042314395721659,0.02985296285556351,0.0,0.0,2,2,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True
4,4.636668853047462,0,0.0,3,4.290459441148391,0.0,0.016529302279079415,0.0,0.0,2,2,6,5,0,False,False,False,True,False,False,False,False,False,False,True,False,False
4,5.512621969195042,0,0.0,13,5.174830595663547,0.039220713153281295,0.05195973861425535,0.0,0.0,3,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True
5,3.6109179126442243,0,0.0,237,8.827459641301314,0.0016722410252777286,0.013711723186794056,1.6014674920559908,0.0,2,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
3,3.8918202981106265,0,0.0,41,6.22992354926562,0.00443459662538787,0.0138715969865877,2.4410708587934744,0.0,2,2,2,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True
1,4.102643365036796,0,0.0,20,6.472603860555119,0.0,0.025017762650190317,0.0,0.0,2,2,9,3,0,False,True,False,False,False,False,False,False,False,False,False,False,True
4,3.091042453358316,0,0.0,7,4.047427642434349,0.03278982250041022,0.06453852145007118,0.0,0.0,3,2,1,15,1,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,0.0,35,7.365391074023083,0.005698021398728636,0.019802627296179712,0.0,0.0,2,2,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False
12,7.002610809994816,1,0.0,115,8.75912023833928,0.01587334915629015,0.030461320092476988,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True
